ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1418073424.89959,template1,0,0,0,0,0,0,0,0,0,0
1418073424.89959,template0,0,0,0,0,0,0,0,0,0,0
1418073424.89959,postgres,0,620,3,4234,23065,286675,8327,0,0,0
1418073424.89959,dbt3,6,9115,0,1662735189,4753208753,50391156142,22804289762,785612610,1128,5176503
1418073484.90161,template1,0,0,0,0,0,0,0,0,0,0
1418073484.90161,template0,0,0,0,0,0,0,0,0,0,0
1418073484.90161,postgres,0,622,3,4262,23095,287601,8338,0,0,0
1418073484.90161,dbt3,16,9753,0,1669588155,4775443223,50429788844,22927979166,785837821,1152,5176686
1418073544.90473,template1,0,0,0,0,0,0,0,0,0,0
1418073544.90473,template0,0,0,0,0,0,0,0,0,0,0
1418073544.90473,postgres,0,624,3,4290,23125,288527,8349,0,0,0
1418073544.90473,dbt3,15,9807,0,1679501232,4788685195,50930151437,23406024548,785882849,1159,5402392
1418073604.91222,template1,0,0,0,0,0,0,0,0,0,0
1418073604.91222,template0,0,0,0,0,0,0,0,0,0,0
1418073604.91222,postgres,0,626,3,4318,23155,289453,8360,0,0,0
1418073604.91222,dbt3,17,9865,0,1692738641,4893916620,51770132424,23656500417,786107972,1167,5402407
1418073664.9181,template1,0,0,0,0,0,0,0,0,0,0
1418073664.9181,template0,0,0,0,0,0,0,0,0,0,0
1418073664.9181,postgres,0,628,3,4346,23185,290379,8371,0,0,0
1418073664.9181,dbt3,16,9938,0,1705295087,4951758543,52149295194,24276918150,786107982,1177,5402407
1418073724.92321,template1,0,0,0,0,0,0,0,0,0,0
1418073724.92321,template0,0,0,0,0,0,0,0,0,0,0
1418073724.92321,postgres,0,630,3,4374,23215,291305,8382,0,0,0
1418073724.92321,dbt3,16,10017,0,1733937634,4965285697,53355335255,25404018723,786377398,1223,5627458
1418073784.92494,template1,0,0,0,0,0,0,0,0,0,0
1418073784.92494,template0,0,0,0,0,0,0,0,0,0,0
1418073784.92494,postgres,0,632,3,4402,23245,292231,8393,0,0,0
1418073784.92494,dbt3,18,10067,0,1748758563,4989613233,53696361830,25936425357,786377404,1229,5627458
1418073844.92969,template1,0,0,0,0,0,0,0,0,0,0
1418073844.92969,template0,0,0,0,0,0,0,0,0,0,0
1418073844.92969,postgres,0,634,3,4430,23275,293157,8404,0,0,0
1418073844.92969,dbt3,17,10115,0,1761401694,4998419024,54099956815,26657168239,786647517,1236,5852452
1418073904.93545,template1,0,0,0,0,0,0,0,0,0,0
1418073904.93545,template0,0,0,0,0,0,0,0,0,0,0
1418073904.93545,postgres,0,636,3,4458,23305,294083,8415,0,0,0
1418073904.93545,dbt3,17,10194,0,1779894561,5053759591,54946073843,27575884502,786647558,1249,5852482
1418073964.94214,template1,0,0,0,0,0,0,0,0,0,0
1418073964.94214,template0,0,0,0,0,0,0,0,0,0,0
1418073964.94214,postgres,0,638,3,4486,23335,295009,8426,0,0,0
1418073964.94214,dbt3,16,10271,0,1802788027,5070181657,56154086835,28016999772,786917568,1292,6077131
1418074024.94493,template1,0,0,0,0,0,0,0,0,0,0
1418074024.94493,template0,0,0,0,0,0,0,0,0,0,0
1418074024.94493,postgres,0,640,3,4514,23365,295935,8437,0,0,0
1418074024.94493,dbt3,16,10357,0,1823733005,5142954096,56941020018,28297939361,786917580,1304,6077131
1418074084.94656,template1,0,0,0,0,0,0,0,0,0,0
1418074084.94656,template0,0,0,0,0,0,0,0,0,0,0
1418074084.94656,postgres,0,642,3,4542,23395,296861,8448,0,0,0
1418074084.94656,dbt3,16,10423,0,1839075644,5156940187,57694218850,28538251124,787187903,1313,6302115
1418074144.95145,template1,0,0,0,0,0,0,0,0,0,0
1418074144.95145,template0,0,0,0,0,0,0,0,0,0,0
1418074144.95145,postgres,0,644,3,4570,23425,297787,8459,0,0,0
1418074144.95145,dbt3,18,10452,0,1850649066,5166056625,58196248112,28765902957,787187906,1316,6302115
1418074204.95887,template1,0,0,0,0,0,0,0,0,0,0
1418074204.95887,template0,0,0,0,0,0,0,0,0,0,0
1418074204.95887,postgres,0,646,3,4598,23455,298713,8470,0,0,0
1418074204.95887,dbt3,16,10500,0,1857325939,5171335382,58500572508,28947804078,787458210,1324,6527418
1418074264.95841,template1,0,0,0,0,0,0,0,0,0,0
1418074264.95841,template0,0,0,0,0,0,0,0,0,0,0
1418074264.95841,postgres,0,648,3,4626,23485,299639,8481,0,0,0
1418074264.95841,dbt3,15,10541,0,1873820299,5183171284,59554242326,29001322403,787458215,1329,6527418
1418074324.96908,template1,0,0,0,0,0,0,0,0,0,0
1418074324.96908,template0,0,0,0,0,0,0,0,0,0,0
1418074324.96908,postgres,0,650,3,4654,23515,300565,8492,0,0,0
1418074324.96908,dbt3,16,10621,0,1909715501,5306366176,60769751336,29069621821,787728064,1340,6751899
1418074384.96466,template1,0,0,0,0,0,0,0,0,0,0
1418074384.96466,template0,0,0,0,0,0,0,0,0,0,0
1418074384.96466,postgres,0,652,3,4682,23545,301491,8503,0,0,0
1418074384.96466,dbt3,16,10671,0,1923377496,5309335717,61373093810,29484465957,787728071,1347,6751899
1418074444.97209,template1,0,0,0,0,0,0,0,0,0,0
1418074444.97209,template0,0,0,0,0,0,0,0,0,0,0
1418074444.97209,postgres,0,654,3,4710,23575,302417,8514,0,0,0
1418074444.97209,dbt3,18,10740,0,1939722771,5329634945,61975006452,29940417336,787998905,1356,6977314
1418074504.97295,template1,0,0,0,0,0,0,0,0,0,0
1418074504.97295,template0,0,0,0,0,0,0,0,0,0,0
1418074504.97295,postgres,0,656,3,4738,23605,303343,8525,0,0,0
1418074504.97295,dbt3,16,10801,0,1966880083,5456300361,62312559907,30418461930,787998927,1374,6977329
1418074564.97684,template1,0,0,0,0,0,0,0,0,0,0
1418074564.97684,template0,0,0,0,0,0,0,0,0,0,0
1418074564.97684,postgres,0,658,3,4766,23635,304269,8536,0,0,0
1418074564.97684,dbt3,17,10867,0,2004204412,5598833027,63126467471,30938422411,788269772,1385,7202876
1418074624.97841,template1,0,0,0,0,0,0,0,0,0,0
1418074624.97841,template0,0,0,0,0,0,0,0,0,0,0
1418074624.97841,postgres,0,660,3,4794,23665,305195,8547,0,0,0
1418074624.97841,dbt3,17,10927,0,2033160525,5724039978,63693300702,31344879110,788269780,1393,7202876
1418074684.98801,template1,0,0,0,0,0,0,0,0,0,0
1418074684.98801,template0,0,0,0,0,0,0,0,0,0,0
1418074684.98801,postgres,0,662,3,4822,23695,306121,8558,0,0,0
1418074684.98801,dbt3,16,10987,0,2047545346,5737327575,64272294317,31775110446,788540430,1421,7427440
1418074744.99659,template1,0,0,0,0,0,0,0,0,0,0
1418074744.99659,template0,0,0,0,0,0,0,0,0,0,0
1418074744.99659,postgres,0,664,3,4850,23725,307047,8569,0,0,0
