Linux 3.0.101-0.15-default (axle) 	12/08/2014 	_x86_64_

08:58:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:59:50 PM     all     27.51      0.00      4.55      0.00      0.00     67.94
09:00:50 PM     all     14.80      0.00      3.83      0.00      0.00     81.37
09:01:50 PM     all     12.88      0.00      2.71      0.00      0.00     84.41
09:02:50 PM     all     10.73      0.00      2.76      0.00      0.00     86.51
09:03:50 PM     all      8.72      0.00      1.86      0.00      0.00     89.42
09:04:50 PM     all      5.70      0.00      0.86      0.00      0.00     93.43
09:05:50 PM     all      5.69      0.00      0.83      0.00      0.00     93.48
09:06:50 PM     all      5.73      0.00      0.82      0.00      0.00     93.45
09:07:50 PM     all      5.69      0.00      0.80      0.00      0.00     93.51
09:08:50 PM     all      5.73      0.00      0.83      0.00      0.00     93.44
09:09:50 PM     all      5.71      0.00      0.88      0.00      0.00     93.41
09:10:50 PM     all      5.70      0.00      0.88      0.00      0.00     93.42
09:11:50 PM     all      5.71      0.00      0.81      0.00      0.00     93.48
09:12:50 PM     all      5.71      0.00      0.86      0.00      0.00     93.44
09:13:50 PM     all      5.74      0.00      0.80      0.00      0.00     93.46
09:14:50 PM     all      4.92      0.00      1.97      0.00      0.00     93.11
09:15:50 PM     all      5.79      0.00      0.84      0.00      0.00     93.37
09:16:50 PM     all      5.72      0.00      0.75      0.00      0.00     93.54
09:17:50 PM     all      5.71      0.00      0.78      0.00      0.00     93.51
09:18:50 PM     all      5.64      0.00      0.84      0.00      0.00     93.52
09:19:50 PM     all      5.67      0.00      0.79      0.00      0.00     93.53
09:20:50 PM     all      5.70      0.00      0.76      0.00      0.00     93.53
09:21:50 PM     all      6.18      0.00      0.10      0.00      0.00     93.71
09:22:50 PM     all      6.19      0.00      0.12      0.00      0.00     93.70
09:23:50 PM     all      6.07      0.00      0.26      0.00      0.00     93.67
09:24:50 PM     all      5.71      0.00      0.48      0.00      0.00     93.80
09:25:50 PM     all      4.53      0.00      1.74      0.00      0.00     93.73
09:26:50 PM     all      5.56      0.00      0.76      0.00      0.00     93.68
09:27:50 PM     all      5.82      0.00      0.52      0.00      0.00     93.66
09:28:50 PM     all      5.82      0.00      0.51      0.00      0.00     93.67
09:29:50 PM     all      6.14      0.00      0.21      0.00      0.00     93.65
09:30:50 PM     all     18.39      0.00      4.10      0.00      0.00     77.51
09:31:50 PM     all     21.45      0.00      4.46      0.00      0.00     74.09
09:32:50 PM     all      3.16      0.00      5.14      0.00      0.00     91.70
