ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1418070775.38547,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,20014,18123,18114,1003,42524
1418070775.38547,pg_catalog,pg_type,pg_type_typname_nsp_index,1705,1316,1207,945,3637
1418070775.38547,pg_catalog,pg_type,pg_type_oid_index,80713,80522,80522,814,164808
1418070775.38547,pg_toast,pg_toast_2619,pg_toast_2619_index,11009,36424,36424,1011,24604
1418070775.38547,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_2618,pg_toast_2618_index,1356,4336,4336,219,1957
1418070775.38547,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1418070775.38547,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1418070775.38547,pg_catalog,pg_authid,pg_authid_oid_index,3812,3812,3812,544,7080
1418070775.38547,pg_catalog,pg_authid,pg_authid_rolname_index,3780,3780,3780,534,7026
1418070775.38547,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1418070775.38547,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1418070775.38547,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1418070775.38547,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,100671,204410,204410,1929,205905
1418070775.38547,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,148,148,148,189,1987
