Linux 3.0.101-0.15-default (axle) 	12/08/2014 	_x86_64_

10:17:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:18:04 PM     all     60.63      0.00     18.49      0.02      0.00     20.87
10:19:04 PM     all     69.11      0.00     10.79      0.00      0.00     20.10
10:20:04 PM     all     66.33      0.00     13.86      0.00      0.00     19.81
10:21:04 PM     all     64.98      0.00     15.80      0.00      0.00     19.21
10:22:04 PM     all     64.35      0.00     15.88      0.00      0.00     19.77
10:23:04 PM     all     61.57      0.00     16.73      0.00      0.00     21.70
10:24:04 PM     all     63.79      0.00     15.94      0.00      0.00     20.27
10:25:04 PM     all     63.05      0.00     16.75      0.00      0.00     20.20
10:26:04 PM     all     62.09      0.00     19.07      0.00      0.00     18.84
10:27:04 PM     all     60.42      0.00     21.08      0.00      0.00     18.50
10:28:04 PM     all     62.92      0.00     19.22      0.00      0.00     17.85
10:29:04 PM     all     64.30      0.00     17.29      0.00      0.00     18.41
10:30:04 PM     all     63.00      0.00     18.89      0.00      0.00     18.12
10:31:04 PM     all     62.79      0.00     18.96      0.00      0.00     18.25
10:32:04 PM     all     60.98      0.00     20.43      0.00      0.00     18.59
10:33:04 PM     all     58.55      0.00     22.89      0.00      0.00     18.56
10:34:04 PM     all     54.68      0.00     23.73      0.00      0.00     21.58
10:35:04 PM     all     60.22      0.00     21.52      0.00      0.00     18.26
10:36:04 PM     all     56.87      0.00     23.34      0.00      0.00     19.78
10:37:04 PM     all     63.41      0.00     18.29      0.00      0.00     18.30
10:38:04 PM     all     59.53      0.00     20.73      0.00      0.00     19.74
10:39:04 PM     all     64.42      0.00     17.07      0.00      0.00     18.51
10:40:04 PM     all     60.99      0.00     20.56      0.00      0.00     18.45
10:41:04 PM     all     63.40      0.00     17.71      0.00      0.00     18.89
10:42:04 PM     all     60.41      0.00     15.70      0.00      0.00     23.89
10:43:04 PM     all     53.98      0.00     20.66      0.00      0.00     25.36
10:44:04 PM     all     55.34      0.00     20.08      0.00      0.00     24.57
10:45:04 PM     all     51.52      0.00     23.47      0.00      0.00     25.01
10:46:04 PM     all     56.35      0.00     18.94      0.00      0.00     24.71
10:47:04 PM     all     58.11      0.00     17.01      0.00      0.00     24.88
10:48:04 PM     all     59.49      0.00     15.96      0.00      0.00     24.55
10:49:04 PM     all     60.37      0.00     14.98      0.00      0.00     24.65
10:50:04 PM     all     60.96      0.00     14.24      0.00      0.00     24.80
10:51:04 PM     all     59.62      0.00     15.84      0.00      0.00     24.54
10:52:04 PM     all     57.93      0.00     17.34      0.00      0.00     24.73
10:53:04 PM     all     58.42      0.00     16.61      0.00      0.00     24.96
10:54:04 PM     all     58.28      0.00     16.75      0.00      0.00     24.97
10:55:04 PM     all     57.81      0.00     17.39      0.00      0.00     24.79
10:56:04 PM     all     46.94      0.00     16.03      0.01      0.00     37.02
