# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1418070835;0.00;0.00
axle;59;1418070895;0.00;0.00
axle;60;1418070955;0.00;0.00
axle;60;1418071015;0.00;0.00
axle;60;1418071075;0.00;0.00
axle;60;1418071135;0.00;0.00
axle;60;1418071195;0.00;0.00
axle;60;1418071255;0.00;0.00
axle;60;1418071315;0.00;0.00
axle;60;1418071375;0.00;0.00
axle;60;1418071435;0.00;0.00
axle;60;1418071495;0.00;0.00
axle;60;1418071555;0.00;0.00
axle;60;1418071615;0.00;0.00
axle;60;1418071675;0.00;0.00
axle;60;1418071735;0.00;0.00
axle;60;1418071795;0.00;0.00
axle;60;1418071855;0.00;0.00
axle;60;1418071915;0.00;0.00
axle;60;1418071975;0.00;0.00
axle;60;1418072035;0.00;0.00
axle;60;1418072095;0.00;0.00
axle;60;1418072155;0.00;0.00
axle;60;1418072215;0.00;0.00
axle;60;1418072275;0.00;0.00
axle;60;1418072335;0.00;0.00
axle;60;1418072395;0.00;0.00
axle;60;1418072455;0.00;0.00
axle;60;1418072515;0.00;0.00
axle;60;1418072575;0.00;0.00
axle;60;1418072635;0.00;0.00
axle;60;1418072695;0.00;0.00
axle;60;1418072755;0.00;0.00
axle;60;1418072815;0.00;0.00
axle;60;1418072875;0.00;0.00
axle;60;1418072935;0.00;0.00
axle;60;1418072995;0.00;0.00
axle;60;1418073055;0.00;0.00
axle;60;1418073115;0.00;0.00
axle;60;1418073175;0.00;0.00
axle;60;1418073235;0.00;0.00
